3	13.9322	0.655751
4	13.435	0.679895
6	13.0163	0.515432
7	13.2312	0.485765
9	13.1938	0.373023
11	13.1636	0.312157
14	13.1624	0.283382
18	12.9158	0.261432
23	12.7388	0.244138
29	12.8458	0.203134
37	12.7548	0.167612
48	12.7843	0.152721
62	12.9032	0.137035
80	12.7212	0.126229
104	12.5571	0.118135
135	12.5231	0.103678
175	12.5827	0.0892805
227	12.5727	0.0751282
295	12.5895	0.0658744
383	12.5293	0.0556969
497	12.4827	0.052014
646	12.4853	0.0443568
839	12.4768	0.0398842
1090	12.4783	0.0350032
1417	12.4984	0.0309278
1842	12.5027	0.0271974
2394	12.4948	0.02365
3112	12.4772	0.0206861
