3	5.98516	0.301498
4	5.96806	0.213876
6	5.92545	0.151724
7	5.92321	0.12825
9	5.93551	0.0997187
11	5.93848	0.0823274
14	5.99709	0.0782643
18	6.01491	0.0615619
23	6.00225	0.0602009
29	6.02869	0.0565226
37	6.01964	0.0666339
48	6.0182	0.0591756
62	6.0114	0.0510579
80	6.00953	0.0464815
104	6.03657	0.0429182
135	6.06066	0.0373863
175	6.03493	0.0316101
227	6.03513	0.0274407
295	6.02028	0.0259879
383	6.0381	0.0220524
497	6.01203	0.0207507
646	6.0081	0.0185239
839	6.00665	0.0162314
1090	6.01018	0.0145177
1417	6.01677	0.0125288
1842	6.01747	0.0109149
2394	6.00554	0.00973166
3112	6.00789	0.00851775
