100	3.16643	0.00463913
150	3.16529	0.0034516
225	3.15235	0.00247003
337	3.14833	0.00222036
505	3.14498	0.00185578
757	3.14646	0.00140681
1135	3.14481	0.00108794
1702	3.1452	0.00095537
2553	3.14243	0.000830941
3829	3.14269	0.000735173
5743	3.14223	0.000590482
8614	3.14163	0.000439739
12921	3.14241	0.000317473
19381	3.14156	0.000297182
29071	3.14155	0.000275102
43606	3.14141	0.000215336
65409	3.14146	0.000173596
98113	3.14157	0.000137149
147169	3.14142	0.000110496
220753	3.14164	8.58276e-05
331129	3.14149	7.08044e-05
496693	3.14164	6.06921e-05
