3	0.478657	0.0223088
4	0.502985	0.0289944
6	0.476028	0.0263126
7	0.4826	0.0231889
9	0.494943	0.0213243
11	0.496172	0.0172723
14	0.495493	0.0143501
18	0.501828	0.01349
23	0.504885	0.0109828
29	0.505676	0.00910049
37	0.506571	0.00764837
48	0.503193	0.00621354
62	0.505764	0.00525273
80	0.50366	0.0047516
104	0.501825	0.00382453
135	0.502202	0.00335651
175	0.50376	0.00304528
227	0.50027	0.00268381
295	0.499973	0.00238674
383	0.502161	0.00207804
497	0.501519	0.00187105
646	0.499734	0.00164789
839	0.501131	0.00142218
1090	0.501331	0.0012434
1417	0.502057	0.00109509
1842	0.501314	0.000966469
2394	0.501001	0.000846292
3112	0.500654	0.000735437
4045	0.50081	0.000645164
5258	0.500822	0.000562522
6835	0.500805	0.000495837
8885	0.500846	0.000432914
11550	0.500461	0.000378695
15015	0.500311	0.000331395
19519	0.500145	0.000290199
