0	0.08281
1	0.02116
2	0.82944
3	3.31776
4	0.42849
5	0.28561
6	0.33124
7	0.66564
8	7.53424
9	1.83184
10	0.38416
11	0.03721
12	0.32041
13	2.45025
14	0.65536
15	0.00144
16	0.03136
17	0.78961
18	1.24609
19	0.169
20	1.68921
21	1.764
22	1.80625
23	0.02116
24	0.10816
25	0.28224
26	0.03481
27	0.225
28	0.625
29	0.57121
30	0.87616
31	0.20449
32	8.72356
33	2.56036
34	0.54289
35	0.529
36	0.09604
37	0.036
38	0.39204
39	0.95481
40	1.73889
41	1.77241
42	2.31361
43	0.84681
44	4.47561
45	4.91401
46	0.09216
47	1.87489
48	0.81796
49	0.36864
50	0.00625
51	0.25921
52	0.00196
53	0.30976
54	0.23104
55	0.66564
56	0.24964
57	0.87616
58	0.00676
59	0.08836
60	0.07225
61	1.50544
62	0.76729
63	0.02209
64	0.00441
65	0.11449
66	1.13569
67	0.04761
68	0.65025
69	0.02025
70	0.27225
71	1.73889
72	1.49769
73	0.04624
74	0.58081
75	2.34256
76	1.6
77	0.45796
78	0.01521
79	0.51076
80	0.19044
81	0.14641
82	1.16964
83	5.52049
84	1.84041
85	0.65025
86	0.40401
87	1.20409
88	4.356
89	2.116
90	0.99225
91	1.24609
92	0.01681
93	3.09136
94	0.10816
95	0.16384
96	0.00121
97	1.10889
98	3.01401
99	0.10404
