0	24.2336	34.5402
1	24.2336	32.0847
2	23.9939	30.22
3	23.7229	30.4032
4	23.7229	30.2685
5	21.6634	29.4382
6	19.8888	28.819
7	19.8888	27.5525
8	18.29	27.3495
9	18.29	27.356
10	18.29	26.9844
11	18.0617	25.9795
12	14.8442	25.099
13	14.8442	24.9863
14	14.8442	24.6525
15	14.8442	23.6536
16	14.8442	22.9898
17	14.8442	22.029
18	13.4484	21.7965
19	13.4484	21.8385
20	13.4484	21.581
21	13.4484	21.3972
22	13.0074	21.2128
23	13.0074	20.6776
24	13.0074	20.9468
25	13.0074	20.911
26	13.0074	21.0788
27	13.0074	21.3739
28	13.0074	21.087
29	13.0074	21.4967
30	13.0074	21.1809
31	13.0074	21.6905
32	13.0074	21.6073
33	13.0074	22.629
34	13.0074	21.6062
35	13.0074	21.4496
36	12.9492	20.7122
37	12.9492	20.207
38	12.6886	20.0931
39	10.7395	19.3003
40	10.7395	19.9569
41	10.7395	18.7986
42	10.7395	18.4375
43	10.7395	18.2384
44	10.7395	17.7988
45	10.7395	18.0808
46	10.7395	18.6529
47	10.7395	18.5563
48	9.9231	18.1493
49	9.9231	18.0988
50	9.9231	17.4698
51	9.9231	16.5457
52	9.9231	16.7241
53	9.9231	16.055
54	9.9231	16.6071
55	9.9231	16.7353
56	9.36666	16.5651
57	8.84159	16.6586
58	8.84159	17.4835
59	8.84159	17.3579
60	8.84159	18.3016
61	8.84159	17.5462
62	8.84159	17.1013
63	8.84159	16.7318
64	8.84159	16.2105
65	8.84159	16.3348
66	8.84159	16.1172
67	8.84159	16.675
68	8.84159	16.5793
69	8.84159	16.8324
70	8.84159	16.8204
71	8.60241	17.4133
72	8.49587	16.7547
73	8.49587	15.8669
74	8.49587	16.078
75	8.49587	16.2932
76	8.49587	16.2826
77	8.49587	16.6326
78	8.49587	16.7171
79	8.49587	16.453
80	8.49587	15.8416
81	8.49587	15.9301
82	8.49587	16.2012
83	8.49587	16.7108
84	8.08683	16.2986
85	8.08683	16.7895
86	8.08683	16.4493
87	8.08683	16.017
88	8.08683	15.9642
89	8.08683	16.0991
90	8.08683	16.3594
91	8.08683	17.1915
92	8.08683	17.7608
93	8.08683	17.3395
94	8.08683	16.8124
95	8.08683	16.727
96	8.08683	16.7739
97	8.08683	17.3433
98	8.08683	16.9986
99	8.08683	16.9094
100	8.08683	16.3385
101	8.08683	15.8009
102	8.08683	15.7887
103	8.08683	16.102
104	8.07857	16.257
105	8.07857	15.614
106	8.07857	15.6311
107	8.07857	15.862
108	8.07857	16.8356
109	8.07857	16.4574
110	8.07857	17.007
111	8.07857	17.3264
112	8.07857	17.3672
113	8.07857	17.7866
114	8.07857	16.8827
115	8.07857	17.5547
116	8.07857	17.3401
117	8.07857	17.7819
118	8.07857	17.5875
119	8.07857	17.3531
120	8.07857	17.1898
121	8.07857	16.8452
122	8.07857	17.077
123	8.07857	16.6973
124	8.07857	16.7486
125	8.07857	17.0137
126	8.07857	17.0599
127	8.07857	17.5829
128	8.07857	16.6746
129	8.07857	17.5095
130	8.07857	17.9548
131	8.07857	17.3649
132	8.07857	16.9849
133	8.07857	17.1214
134	8.07857	16.7518
135	8.07857	16.8741
136	8.07857	17.3906
137	8.07857	17.7161
138	8.07857	18.3635
139	8.07857	18.3051
140	8.07857	17.9697
141	8.07857	16.6838
142	8.07857	15.382
143	8.07857	16.1181
144	8.07857	16.9276
145	8.07857	16.8097
146	8.07857	17.3398
147	8.07857	17.834
148	8.07857	18.7015
149	8.07857	18.1941
150	8.07857	17.4026
151	8.07857	17.9073
152	8.07857	18.0079
153	8.07857	17.2546
154	8.07857	16.7509
155	8.07857	17.1197
156	8.07857	17.3628
157	7.91563	16.9649
158	7.91563	15.5847
159	7.91563	15.5558
160	7.91563	15.883
161	7.91563	16.5491
162	7.91563	16.8459
163	7.91563	17.459
164	7.91563	17.0551
165	7.91563	17.1873
166	7.91563	16.6281
167	7.91563	16.4941
168	7.91563	16.7095
169	7.91563	17.2745
170	7.91563	16.8061
171	7.91563	16.3865
172	7.91563	15.9781
173	7.91563	15.4376
174	7.76963	15.45
175	7.76963	15.583
176	7.76963	15.6711
177	7.76963	15.1944
178	7.76963	16.24
179	7.61533	16.2354
180	7.61533	15.9112
181	7.61533	15.9794
182	7.61533	16.8794
183	7.61533	16.8963
184	7.61533	16.4518
185	7.61533	16.6956
186	7.61533	15.9431
187	7.61533	15.9561
188	7.61533	16.0621
189	7.61533	16.3933
190	7.61533	16.5489
191	7.61533	16.5305
192	7.61533	15.6571
193	7.61533	15.3437
194	7.61533	15.9363
195	7.61533	15.4731
196	7.61533	15.9844
197	7.61533	15.6299
198	7.61533	15.5165
199	7.50183	15.5719
200	7.50183	15.5568
201	7.50183	15.1987
202	7.50183	15.8846
203	7.50183	16.1443
204	7.50183	16.9216
205	7.50183	17.3218
206	7.50183	16.3818
207	7.50183	16.5105
208	7.50183	16.9677
209	7.50183	17.3802
210	7.50183	16.5311
211	7.50183	15.9645
212	7.50183	16.222
213	7.50183	16.1056
214	7.50183	15.3969
215	7.50183	14.9487
216	7.50183	14.7684
217	7.50183	15.0919
218	7.50183	15.0495
219	7.50183	15.3754
220	7.50183	15.2309
221	7.50183	16.0419
222	7.50183	15.8086
223	7.50183	16.4055
224	7.50183	16.5738
225	7.50183	15.8315
226	7.50183	16.136
227	7.50183	15.9804
228	7.21214	16.4445
229	7.21214	16.5601
230	7.21214	17.0311
231	7.21214	16.368
232	7.21214	16.7466
233	7.21214	17.2515
234	7.21214	17.4701
235	7.21214	16.415
236	7.21214	15.9915
237	7.21214	15.8857
238	7.21214	15.655
239	7.21214	15.9903
240	7.21214	15.9552
241	7.21214	15.4879
242	7.21214	15.4287
243	7.21214	15.5369
244	7.21214	15.7578
245	7.21214	16.343
246	7.21214	16.5656
247	7.21214	16.8398
248	7.21214	15.554
249	7.21214	15.9957
250	7.21214	16.5911
251	7.21214	16.9362
252	7.21214	17.3699
253	7.21214	16.7015
254	7.21214	17.1175
255	7.21214	18.1989
256	7.21214	19.2398
257	7.21214	19.5564
258	7.21214	19.9335
259	7.21214	19.7579
260	7.21214	19.463
261	7.21214	19.1543
262	7.21214	19.1361
263	7.21214	19.179
264	7.21214	18.3558
265	7.21214	18.4408
266	7.21214	18.7719
267	7.21214	17.6678
268	7.21214	17.7412
269	7.21214	18.1179
270	7.21214	18.7544
271	7.21214	18.565
272	7.21214	18.5371
273	7.21214	19.2069
274	6.86116	18.3151
275	6.86116	18.355
276	6.86116	17.3522
277	6.86116	17.3011
278	6.86116	17.5905
279	6.86116	17.0826
280	6.86116	16.4404
281	6.86116	17.2911
282	6.86116	18.5032
283	6.86116	17.4688
284	6.86116	17.9419
285	6.86116	18.4255
286	6.86116	18.8624
287	6.86116	18.8032
288	6.86116	18.9602
289	6.86116	19.0433
290	6.86116	19.797
291	6.86116	19.0758
292	6.86116	18.932
293	6.86116	18.7219
294	6.86116	19.0072
295	6.86116	19.5829
296	6.86116	19.8014
297	6.86116	19.3811
298	6.86116	20.1421
299	6.86116	19.5901
300	6.86116	19.8802
301	6.86116	21.028
302	6.86116	20.4859
303	6.86116	20.4017
304	6.86116	20.0051
305	6.86116	19.3696
306	6.86116	19.5664
307	6.86116	20.2887
308	6.86116	20.3919
309	6.86116	19.8106
310	6.86116	20.3869
311	6.86116	19.6562
312	6.86116	20.0489
313	6.86116	19.4271
314	6.86116	20.1209
315	6.86116	19.1915
316	6.86116	19.3032
317	6.86116	18.5921
318	6.86116	19.1449
319	6.86116	19.2674
320	6.86116	19.4999
321	6.86116	20.3105
322	6.86116	20.3771
323	6.86116	20.2973
324	6.86116	20.2066
325	6.86116	20.5597
326	6.86116	20.9079
327	6.86116	19.8879
328	6.86116	19.0087
329	6.86116	18.4788
330	6.86116	17.5061
331	6.86116	17.8323
332	6.86116	16.8542
333	6.77551	17.4563
334	6.77551	17.9562
335	6.77551	18.1463
336	6.77551	18.6828
337	6.77551	18.8057
338	6.77551	18.7557
339	6.77551	18.9054
340	6.77551	19.1214
341	6.77551	17.7228
342	6.77551	18.167
343	6.77551	18.3752
344	6.77551	17.6661
345	6.77551	17.82
346	6.77551	19.1171
347	6.77551	19.2504
348	6.77551	19.6132
349	6.77551	18.9766
350	6.77551	18.7217
351	6.77551	18.215
352	6.77551	17.8592
353	6.77551	17.6155
354	6.77551	18.4096
355	6.77551	18.8435
356	6.77551	19.2091
357	6.77551	18.633
358	6.77551	18.7527
359	6.77551	18.735
360	6.77551	18.9594
361	6.77551	19.3725
362	6.77551	18.3322
363	6.77551	17.7128
364	6.77551	18.5193
365	6.77551	18.9679
366	6.77551	19.4833
367	6.77551	19.2362
368	6.77551	18.9761
369	6.77551	18.8458
370	6.71812	18.568
371	6.71812	18.0959
372	6.71812	17.8182
373	6.71812	17.3848
374	6.71812	17.0823
375	6.71812	17.3549
376	6.71812	17.7433
377	6.71812	18.494
378	6.71812	18.7943
379	6.71812	19.0026
380	6.71812	18.117
381	6.71812	19.0269
382	6.71812	19.1066
383	6.71812	18.4892
384	6.71812	18.215
385	6.71812	18.354
386	6.71812	18.4683
387	6.71812	18.3839
388	6.71812	18.9768
389	6.71812	18.0381
390	6.71812	18.5145
391	6.71812	18.8208
392	6.71812	18.3588
393	6.71812	17.8489
394	6.71812	17.3747
395	6.71812	17.8983
396	6.71812	17.6557
