0 -0.459166 0.0079094
1 -0.533952 0.008359
2 -0.589446 0.0064555
3 -0.634017 0.00645681
4 -0.668243 0.00734608
5 -0.696584 0.00716846
6 -0.720419 0.00625717
7 -0.737048 0.00626676
8 -0.748141 0.0059434
9 -0.755434 0.00586171
10 -0.763504 0.00609665
11 -0.769947 0.00501505
12 -0.778235 0.00500367
13 -0.781237 0.00572853
14 -0.78674 0.00554985
15 -0.787885 0.00552802
16 -0.784909 0.00647387
17 -0.790136 0.00482846
18 -0.794063 0.00470901
19 -0.795603 0.00505179
20 -0.792497 0.00481758
21 -0.792542 0.00531108
22 -0.795686 0.00453593
23 -0.793135 0.00415838
24 -0.795159 0.00377301
25 -0.797366 0.00417618
26 -0.795228 0.00375404
27 -0.794102 0.00429847
28 -0.79494 0.00534818
29 -0.788924 0.00483047
30 -0.793031 0.00413752
31 -0.785651 0.00352891
32 -0.790821 0.00330353
33 -0.788506 0.00401308
34 -0.790379 0.00339257
35 -0.790979 0.00312503
36 -0.788555 0.00324144
37 -0.789077 0.00307901
38 -0.789515 0.00392667
39 -0.789099 0.00368383
40 -0.787186 0.00435239
41 -0.790414 0.00454563
42 -0.788794 0.00491041
43 -0.786906 0.00468457
44 -0.785498 0.00506103
45 -0.785604 0.00525477
46 -0.782616 0.00617411
47 -0.780948 0.00474366
48 -0.781283 0.00461247
49 -0.781245 0.00439978
50 -0.782385 0.00367079
51 -0.783407 0.00387001
52 -0.783922 0.00391372
53 -0.786905 0.00416552
54 -0.788824 0.00432917
55 -0.787932 0.0029787
56 -0.786075 0.00365305
57 -0.784622 0.00294297
58 -0.785127 0.00352262
59 -0.783888 0.00358697
60 -0.784111 0.00369858
61 -0.782416 0.00332116
62 -0.782917 0.00351294
63 -0.783097 0.00291253
64 -0.783429 0.00406991
65 -0.785361 0.00362597
66 -0.787522 0.00362848
67 -0.78487 0.00350287
68 -0.782518 0.00391269
69 -0.782245 0.00359617
70 -0.78427 0.00362982
71 -0.783967 0.00341409
72 -0.781604 0.00371342
73 -0.781857 0.00349358
74 -0.780698 0.00275005
75 -0.779102 0.00357072
76 -0.779931 0.00344854
77 -0.779851 0.00294148
78 -0.782534 0.00319824
79 -0.780685 0.00341259
80 -0.776711 0.00334178
81 -0.777506 0.00346885
82 -0.776247 0.00320311
83 -0.779512 0.00313353
84 -0.782575 0.00307229
85 -0.779953 0.00387557
86 -0.777676 0.00331707
87 -0.779561 0.00323456
88 -0.781922 0.00380728
89 -0.779431 0.00389414
90 -0.780708 0.00367514
91 -0.78179 0.00336211
92 -0.780767 0.00315657
93 -0.779915 0.00248626
94 -0.782941 0.00277923
95 -0.783307 0.00282059
96 -0.781311 0.00266944
97 -0.781252 0.00289884
98 -0.782485 0.00337524
99 -0.781643 0.00308654
100 -0.778814 0.00340028
101 -0.778785 0.00329155
102 -0.778509 0.00392621
103 -0.777736 0.00374909
104 -0.779386 0.00346825
105 -0.779237 0.00319092
106 -0.779736 0.00296485
107 -0.778945 0.00297599
108 -0.776731 0.00340923
109 -0.781082 0.00304177
110 -0.780447 0.00300728
111 -0.783179 0.00341655
112 -0.780916 0.00425011
113 -0.782027 0.00371402
114 -0.782673 0.0033424
115 -0.784823 0.00263707
116 -0.782728 0.00270763
117 -0.780097 0.00355365
118 -0.782312 0.00356272
119 -0.781517 0.00280917
120 -0.781375 0.00277087
121 -0.783 0.00323392
122 -0.782045 0.00338589
123 -0.784342 0.00365147
124 -0.786722 0.00368668
125 -0.783941 0.00347915
126 -0.782286 0.0030247
127 -0.784736 0.00253508
128 -0.785746 0.00270698
129 -0.7869 0.00260358
130 -0.787688 0.00288308
131 -0.788381 0.00294643
132 -0.788186 0.00277111
133 -0.784318 0.00257102
134 -0.782965 0.00261613
135 -0.783442 0.00296271
136 -0.782841 0.0031286
137 -0.780283 0.00312022
138 -0.779567 0.00291535
139 -0.779419 0.00234586
140 -0.778925 0.00252589
141 -0.7823 0.00363168
142 -0.784607 0.00363587
143 -0.784889 0.0032728
144 -0.784149 0.00353065
145 -0.780466 0.00305941
146 -0.778504 0.003385
147 -0.77996 0.00321775
148 -0.778858 0.00377575
149 -0.778922 0.00303194
150 -0.780752 0.00267553
151 -0.780049 0.00232054
152 -0.778554 0.0022184
153 -0.780387 0.00239313
154 -0.784476 0.0029944
155 -0.785339 0.00333648
156 -0.788105 0.00361362
157 -0.784206 0.00336939
158 -0.781914 0.00300804
159 -0.783545 0.00300959
160 -0.78507 0.00384432
161 -0.787591 0.00415415
162 -0.786147 0.00349547
163 -0.782498 0.00324679
164 -0.785902 0.00293097
165 -0.78279 0.00273441
166 -0.782477 0.00244276
167 -0.782292 0.00275496
168 -0.783335 0.00348249
169 -0.782567 0.00378051
170 -0.784613 0.00331354
171 -0.780394 0.00325999
172 -0.780613 0.00253812
173 -0.781804 0.00263344
174 -0.784057 0.00287944
175 -0.783425 0.0033425
176 -0.78235 0.00355714
177 -0.784078 0.00378257
178 -0.787753 0.00368015
179 -0.782709 0.00393659
180 -0.782642 0.00340014
181 -0.781875 0.00406189
182 -0.784096 0.00383788
183 -0.782333 0.00332944
184 -0.782348 0.003329
185 -0.780797 0.00362855
186 -0.780296 0.00314745
187 -0.77784 0.0034566
188 -0.780975 0.00408719
189 -0.780561 0.00287499
190 -0.783414 0.00301084
191 -0.778904 0.00389863
192 -0.77522 0.00434929
193 -0.777375 0.00328762
194 -0.782145 0.00318218
195 -0.7786 0.00333728
196 -0.776372 0.00369591
197 -0.784365 0.0034545
198 -0.781975 0.00312003
199 -0.781713 0.00300448
200 -0.779705 0.002787
201 -0.780436 0.00284614
202 -0.778257 0.00264824
203 -0.776476 0.00216083
204 -0.774579 0.00251538
205 -0.776087 0.00267695
206 -0.781324 0.00261947
207 -0.78214 0.00274204
208 -0.78503 0.00311066
209 -0.788068 0.003104
210 -0.788999 0.00318276
211 -0.789451 0.00284531
212 -0.790648 0.00244435
213 -0.788 0.00237028
214 -0.786409 0.00267439
215 -0.787505 0.00338624
216 -0.787261 0.00322048
217 -0.789918 0.00330342
218 -0.787941 0.0030311
219 -0.785688 0.00239474
220 -0.78594 0.00208264
221 -0.785759 0.00343642
222 -0.782219 0.00295052
223 -0.783955 0.00343909
224 -0.782922 0.00278145
225 -0.782232 0.00356707
226 -0.784471 0.00276126
227 -0.785165 0.00310263
228 -0.785923 0.00353903
229 -0.784332 0.00422742
230 -0.779494 0.00386598
231 -0.782136 0.00337335
232 -0.784758 0.00455541
233 -0.782862 0.00428564
234 -0.781721 0.00407589
235 -0.778925 0.00375566
236 -0.780673 0.00347332
237 -0.777102 0.00363802
238 -0.778276 0.00350476
239 -0.777551 0.00382241
240 -0.778 0.00405947
241 -0.777889 0.00373109
242 -0.778124 0.00368848
243 -0.779747 0.00341782
244 -0.781105 0.0029281
