0.1	-50	0
0.198	-50	0
0.296	-49.999	0.001
0.394	-49.6964	0.0464146
0.492	-48.9966	0.0701138
0.59	-46.9594	0.0858346
0.688	-44.8844	0.0677021
0.786	-42.6552	0.0592151
0.884	-40.5396	0.0593681
0.982	-38.5396	0.0521044
1.08	-36.395	0.0475026
1.178	-34.538	0.0452751
1.276	-32.8338	0.045314
1.374	-31.1096	0.0444372
1.472	-29.5744	0.0462379
1.57	-28.2028	0.0450272
1.668	-26.8448	0.0437732
1.766	-25.613	0.0461039
1.864	-24.493	0.046268
1.962	-23.4746	0.047327
2.06	-22.4468	0.0429569
2.158	-21.6604	0.0458954
2.256	-20.7162	0.0475172
2.354	-20.1176	0.0484993
2.452	-19.408	0.047679
2.55	-18.7022	0.0455724
2.648	-17.9844	0.0453048
2.746	-17.4628	0.0486248
2.844	-16.8748	0.0490431
2.942	-16.3942	0.0476187
3.04	-15.7714	0.0476625
3.138	-15.4102	0.0480424
3.236	-14.96	0.0469219
3.334	-14.5894	0.0460946
3.432	-14.1048	0.0465407
3.53	-13.85	0.0477889
3.628	-13.4564	0.0499942
3.726	-13.1322	0.0454774
3.824	-12.7552	0.0504459
3.922	-12.4826	0.0499393
4.02	-12.2906	0.0491536
4.118	-11.8732	0.0473266
4.216	-11.5584	0.0478149
4.314	-11.361	0.0486435
4.412	-11.2138	0.0514262
4.51	-10.916	0.0480806
4.608	-10.7276	0.0453117
4.706	-10.453	0.0494393
4.804	-10.324	0.0479452
4.902	-10.188	0.0494991
5	-9.8142	0.0497216
