0.1	-50	0
0.198	-50	0
0.296	-49.9994	0.000446765
0.394	-49.8698	0.0225044
0.492	-48.8014	0.0708635
0.59	-46.9754	0.0735446
0.688	-44.8994	0.059944
0.786	-42.69	0.0494719
0.884	-40.5518	0.0449502
0.982	-38.4892	0.0492538
1.08	-36.416	0.0443906
1.178	-34.4992	0.0387861
1.276	-32.8032	0.0432195
1.374	-31.0392	0.0426735
1.472	-29.4618	0.0420456
1.57	-28.1518	0.0439871
1.668	-26.9172	0.0452706
1.766	-25.636	0.0436247
1.864	-24.4654	0.0455224
1.962	-23.4834	0.0463152
2.06	-22.4556	0.0462335
2.158	-21.6104	0.0467186
2.256	-20.7932	0.0450386
2.354	-20.1182	0.0467377
2.452	-19.3472	0.0450166
2.55	-18.6604	0.0486324
2.648	-17.9748	0.0508235
2.746	-17.5114	0.0467954
2.844	-16.8548	0.0475351
2.942	-16.3362	0.0501501
3.04	-15.9828	0.0452342
3.138	-15.3752	0.0468858
3.236	-14.9122	0.0455032
3.334	-14.6324	0.0483182
3.432	-14.173	0.0501532
3.53	-13.8014	0.0502305
3.628	-13.422	0.0502943
3.726	-13.0674	0.0496104
3.824	-12.7816	0.0484543
3.922	-12.5536	0.0466207
4.02	-12.2018	0.0482233
4.118	-11.908	0.0522869
4.216	-11.6036	0.0496416
4.314	-11.4398	0.0488706
4.412	-11.1356	0.0512613
4.51	-10.8898	0.0537593
4.608	-10.691	0.0491216
4.706	-10.5392	0.0515725
4.804	-10.3516	0.0458007
4.902	-10.0788	0.0491165
5	-9.8524	0.0475587
