0.1	50	0
0.198	50	0
0.296	49.9998	0.0002
0.394	48.6654	0.513167
0.492	43.9584	0.926976
0.59	36.0014	0.912427
0.688	22.6738	0.918535
0.786	17.151	0.667078
0.884	9.9863	0.513148
0.982	7.4016	0.381013
1.08	6.0609	0.286377
1.178	4.3303	0.244136
1.276	3.5927	0.202032
1.374	3.347	0.176187
1.472	2.5437	0.161142
1.57	2.4181	0.140089
1.668	2.0051	0.134003
1.766	1.7574	0.120251
1.864	1.6214	0.111305
1.962	1.4203	0.105693
2.06	1.2742	0.0996415
2.158	1.1508	0.0921767
2.256	0.9468	0.0934387
2.354	1.0132	0.0899255
2.452	0.8872	0.0871272
2.55	0.8454	0.0839765
2.648	0.7104	0.0865361
2.746	0.7099	0.0790455
2.844	0.6641	0.0761501
2.942	0.5552	0.074496
3.04	0.7182	0.0741274
3.138	0.5969	0.0736349
3.236	0.5527	0.0665142
3.334	0.447	0.0710762
3.432	0.4555	0.0694122
3.53	0.5638	0.0673676
3.628	0.3104	0.0695451
3.726	0.4295	0.0647928
3.824	0.5348	0.0690486
3.922	0.4142	0.0687824
4.02	0.3037	0.0626565
4.118	0.4012	0.0686355
4.216	0.3491	0.0661061
4.314	0.471	0.0680362
4.412	0.3225	0.0676117
4.51	0.4274	0.0599475
4.608	0.4045	0.0653513
4.706	0.2842	0.0622951
4.804	0.2388	0.0648966
4.902	0.3236	0.0624072
5	0.2511	0.0632681
