3	 1.02826	 0.0328638
4	 1.00749	 0.0311696
6	 1.00556	 0.0198332
7	 1.00289	 0.0169727
9	 1.02276	 0.0223798
11	 1.01888	 0.0184724
14	 1.0197	 0.014755
18	 1.01742	 0.0128525
23	 1.01683	 0.0106507
29	 1.01122	 0.0105153
37	 1.00155	 0.00902778
48	 1.0014	 0.00886217
62	 1.002	 0.00831012
80	 0.998316	 0.0081124
104	 0.994689	 0.00682247
135	 0.999194	 0.00601318
175	 0.998725	 0.00538793
227	 0.998305	 0.00485474
295	 0.998668	 0.00421476
383	 0.998793	 0.00363536
497	 1.00046	 0.00317208
646	 0.999549	 0.00271337
839	 1.00082	 0.00239623
1090	 1.00046	 0.00211729
1417	 0.998766	 0.00182504
1842	 0.999329	 0.00161936
2394	 0.999884	 0.00141932
3112	 1.00031	 0.00124062
4045	 0.999851	 0.00108362
5258	 1.00007	 0.000949744
6835	 1.00002	 0.000830244
8885	 1.00077	 0.000731869
11550	 1.0003	 0.000641562
15015	 1.00019	 0.00055991
19519	 1.00031	 0.000491963
25374	 1.00027	 0.000432666
32986	 1.0002	 0.000378887
42881	 1.0002	 0.000331268
55745	 1.00022	 0.000290739
72468	 1.00019	 0.000254447
94208	 1.00027	 0.00022341
122470	 1.00022	 0.000195879
159211	 1.00027	 0.000172007
