
0.05	1.69497	0.000393684	1.8	0	-0.105033	0.000393684	-0.644371	0.0186465	1.2	0	0.0490371	0.000310774	50
0.05	1.69353	0.00145286	1.8	0	-0.106468	0.00145286	-0.65338	0.0140377	1.2	0	0.0488869	0.000233962	75
0.05	1.6943	0.00127991	1.8	0	-0.105704	0.00127991	-0.647273	0.0116546	1.2	0	0.0489887	0.000194244	100
0.05	1.69297	0.00165155	1.8	0	-0.107025	0.00165155	-0.64548	0.00920399	1.2	0	0.0490186	0.0001534	125
0.05	1.69395	0.00166714	1.8	0	-0.106045	0.00166714	-0.623843	0.0229047	1.2	0	0.0493792	0.000381745	150
0.05	1.69448	0.00150337	1.8	0	-0.105521	0.00150337	-0.620482	0.0196475	1.2	0	0.0494352	0.000327459	175
0.05	1.69377	0.00148246	1.8	0	-0.10623	0.00148246	-0.599099	0.027327	1.2	0	0.0497916	0.00045545	200
0.05	1.69403	0.00133306	1.8	0	-0.105969	0.00133306	-0.584516	0.0281689	1.2	0	0.0500347	0.000469482	225
0.05	1.69379	0.00121654	1.8	0	-0.106211	0.00121654	-0.589492	0.0256818	1.2	0	0.0499517	0.000428031	250
0.05	1.69315	0.00127059	1.8	0	-0.106846	0.00127059	-0.620114	0.0384361	1.2	0	0.0494414	0.000640601	275
0.05	1.69394	0.00140328	1.8	0	-0.106056	0.00140328	-0.609941	0.0365321	1.2	0	0.0496109	0.000608868	300
0.05	1.69428	0.00133471	1.8	0	-0.105717	0.00133471	-0.594889	0.036822	1.2	0	0.0498618	0.0006137	325
0.05	1.69377	0.00133732	1.8	0	-0.106228	0.00133732	-0.591004	0.0343112	1.2	0	0.0499265	0.000571853	350
0.05	1.6943	0.00135133	1.8	0	-0.105703	0.00135133	-0.592338	0.0319698	1.2	0	0.0499043	0.00053283	375
0.05	1.69354	0.00147185	1.8	0	-0.106457	0.00147185	-0.614087	0.0369772	1.2	0	0.0495418	0.000616286	400
0.05	1.69311	0.00144754	1.8	0	-0.106886	0.00144754	-0.620836	0.0353836	1.2	0	0.0494293	0.000589727	425
0.05	1.69317	0.00136574	1.8	0	-0.106834	0.00136574	-0.624623	0.0335743	1.2	0	0.0493662	0.000559572	450
0.05	1.69337	0.00130775	1.8	0	-0.10663	0.00130775	-0.622832	0.0318086	1.2	0	0.0493961	0.000530143	475
0.05	1.69378	0.0013071	1.8	0	-0.106219	0.0013071	-0.619401	0.0303707	1.2	0	0.0494533	0.000506178	500
0.05	1.69405	0.00127245	1.8	0	-0.105948	0.00127245	-0.622155	0.0290192	1.2	0	0.0494074	0.000483654	525
0.05	1.69382	0.00123509	1.8	0	-0.10618	0.00123509	-0.634338	0.0302321	1.2	0	0.0492043	0.000503868	550
0.05	1.69365	0.0011919	1.8	0	-0.106346	0.0011919	-0.639084	0.029275	1.2	0	0.0491252	0.000487917	575
0.05	1.69391	0.00116885	1.8	0	-0.106093	0.00116885	-0.631655	0.0289964	1.2	0	0.049249	0.000483273	600
0.05	1.69447	0.00125532	1.8	0	-0.105529	0.00125532	-0.625109	0.0285723	1.2	0	0.0493581	0.000476206	625
0.05	1.69461	0.0012141	1.8	0	-0.105389	0.0012141	-0.620131	0.0278991	1.2	0	0.0494411	0.000464986	650
0.05	1.69475	0.00117601	1.8	0	-0.105255	0.00117601	-0.618896	0.0268744	1.2	0	0.0494617	0.000447906	675
0.05	1.69451	0.00115789	1.8	0	-0.105492	0.00115789	-0.621462	0.0260236	1.2	0	0.0494189	0.000433727	700
0.05	1.69439	0.00112324	1.8	0	-0.105608	0.00112324	-0.628231	0.0260065	1.2	0	0.0493061	0.000433442	725
0.05	1.69423	0.00109728	1.8	0	-0.105771	0.00109728	-0.625843	0.0252379	1.2	0	0.0493459	0.000420632	750
0.05	1.69431	0.0010646	1.8	0	-0.105687	0.0010646	-0.621977	0.0247144	1.2	0	0.0494103	0.000411907	775
0.05	1.69433	0.00103087	1.8	0	-0.105675	0.00103087	-0.620093	0.0240037	1.2	0	0.0494417	0.000400062	800
0.05	1.69455	0.00102471	1.8	0	-0.105447	0.00102471	-0.614821	0.023855	1.2	0	0.0495296	0.000397583	825
