10	0.234495
11	0.244754
12	0.238077
13	0.238584
14	0.236347
15	0.231503
16	0.235553
17	0.231494
18	0.22627
19	0.218744
20	0.206502
21	0.196855
22	0.188568
23	0.178314
24	0.179311
25	0.173003
26	0.161601
27	0.159677
28	0.159822
29	0.157365
30	0.154999
31	0.153568
32	0.15556
33	0.159284
34	0.157729
35	0.146732
36	0.141526
37	0.139246
38	0.144594
39	0.139891
40	0.133601
41	0.13147
42	0.132085
43	0.133045
44	0.13166
45	0.130391
46	0.127629
47	0.126845
48	0.129587
49	0.129454
50	0.121751
51	0.116911
52	0.113994
53	0.11376
54	0.114147
55	0.116098
56	0.110102
57	0.106046
58	0.107789
59	0.107075
60	0.106452
61	0.10617
62	0.10105
63	0.0955136
64	0.095878
65	0.101669
66	0.108383
67	0.107497
68	0.106751
69	0.104702
70	0.0989779
71	0.0966403
72	0.0927204
73	0.0880398
74	0.0896189
75	0.0885522
76	0.0946305
77	0.0970395
78	0.09187
79	0.0876098
80	0.0845542
81	0.085251
82	0.0862851
83	0.0880991
84	0.0895939
85	0.0942414
86	0.0964175
87	0.0944169
88	0.0920251
89	0.0919654
90	0.0920001
91	0.0895931
92	0.090304
93	0.0881587
94	0.0854511
95	0.0846502
96	0.0850898
97	0.0880532
98	0.090204
99	0.091181
100	0.08886
101	0.0843937
102	0.0805609
103	0.0794135
104	0.0765676
105	0.0744551
106	0.0728223
107	0.0721427
108	0.0733608
109	0.0755933
110	0.0776898
111	0.0792039
112	0.081852
113	0.0840584
114	0.0852095
115	0.0823452
116	0.0816516
117	0.0809172
118	0.0782013
119	0.0762605
120	0.0724082
121	0.0714862
122	0.0698079
123	0.0697814
124	0.07028
125	0.070586
126	0.0715561
127	0.0710109
128	0.0694432
129	0.0685996
130	0.0693699
131	0.0702446
132	0.0728252
133	0.0726406
134	0.0711711
135	0.0685127
136	0.0679831
137	0.0688688
138	0.0690972
139	0.0694481
140	0.070101
141	0.0692934
142	0.0685004
143	0.0672137
144	0.0671439
145	0.0679552
146	0.0680075
147	0.0672048
148	0.0651803
149	0.0633672
150	0.0618989
151	0.0621368
152	0.0612156
153	0.0606974
154	0.0600314
155	0.0611733
156	0.0615772
157	0.0619407
158	0.062184
159	0.0633781
160	0.0626737
161	0.0617092
162	0.061209
163	0.0604207
164	0.0608744
165	0.0610757
166	0.0602543
167	0.0589524
168	0.0572037
169	0.0571127
170	0.0575946
171	0.0584165
172	0.0587533
173	0.058197
174	0.0573787
175	0.057677
176	0.0578226
177	0.0571707
178	0.0565323
179	0.0550052
180	0.0543267
181	0.0542686
182	0.0550798
183	0.0565308
184	0.0564395
185	0.0545405
186	0.0542026
187	0.0533517
188	0.0528242
189	0.0515927
190	0.0502484
191	0.0488536
192	0.0469465
193	0.0459236
194	0.0466751
195	0.0476355
196	0.0486452
197	0.0486876
198	0.0491959
199	0.050318
200	0.0511454
201	0.0511154
202	0.0520746
203	0.0527315
204	0.0550287
205	0.0548093
206	0.0532879
207	0.0520215
208	0.0504995
209	0.0486625
210	0.0479852
211	0.0472396
212	0.0466889
213	0.0458632
214	0.0453129
215	0.0442495
216	0.0438978
217	0.0440892
218	0.0444527
219	0.0459747
220	0.0474439
221	0.0474082
222	0.0473366
223	0.046472
224	0.0455387
225	0.0460651
226	0.0471018
227	0.0492162
228	0.0502336
229	0.053017
230	0.0535801
231	0.0529947
232	0.0526395
233	0.0527731
234	0.0516567
235	0.0504553
236	0.0488949
237	0.0479587
238	0.0475697
239	0.0467474
240	0.0467406
241	0.046869
242	0.0464991
243	0.0461895
244	0.0453879
245	0.0450716
246	0.0442969
247	0.0436223
248	0.0432435
249	0.0432188
250	0.0437529
251	0.0452965
252	0.0470166
253	0.0476539
254	0.0488121
255	0.0482208
256	0.0484898
257	0.0487178
258	0.048174
259	0.0492231
260	0.0500237
261	0.0505704
262	0.0538125
263	0.054982
264	0.0548217
265	0.0546635
266	0.0542331
267	0.0525136
268	0.0509078
269	0.0495891
270	0.0482277
271	0.0473051
272	0.0481608
273	0.0487624
274	0.0489636
275	0.047428
276	0.0455942
277	0.0449537
278	0.0443102
279	0.0433379
280	0.0427574
281	0.0424034
282	0.0438293
283	0.0441472
