10	0.0117963
11	0.0121626
12	0.0117982
13	0.0120816
14	0.0120096
15	0.0120805
16	0.0120221
17	0.0120179
18	0.0117765
19	0.0126648
20	0.0131641
21	0.0126818
22	0.0128844
23	0.0126982
24	0.0136805
25	0.014087
26	0.0138222
27	0.0136837
28	0.0139291
29	0.0138716
30	0.0138546
31	0.0136846
32	0.0135875
33	0.01367
34	0.0134951
35	0.013445
36	0.0134945
37	0.0136108
38	0.0135864
39	0.0134805
40	0.0132822
41	0.0130589
42	0.0130845
43	0.0131666
44	0.0133262
45	0.0131378
46	0.0130279
47	0.0126761
48	0.0125407
49	0.0125783
50	0.0123906
51	0.0122943
52	0.0121219
53	0.0119714
54	0.0118428
55	0.0117935
56	0.0116946
57	0.0116392
58	0.0115826
59	0.0114257
60	0.0113824
61	0.0114023
62	0.0112222
63	0.011111
64	0.0110231
65	0.010952
66	0.0107991
67	0.0105928
68	0.0105324
69	0.0105259
70	0.0104534
71	0.0103776
72	0.0103196
73	0.0103199
74	0.0102229
75	0.0101317
76	0.0100579
77	0.00996226
78	0.00984382
79	0.00977259
80	0.00965735
81	0.00965969
82	0.00963897
83	0.00954768
84	0.00949647
85	0.00941631
86	0.00938679
87	0.00941667
88	0.00943614
89	0.0094075
90	0.00939459
91	0.00936685
92	0.00935933
93	0.00931981
94	0.0092481
95	0.00922054
96	0.00928885
97	0.00938475
98	0.00935688
99	0.00943355
100	0.00941114
101	0.00926497
102	0.00905572
103	0.00905698
104	0.00905056
105	0.00906955
106	0.00904104
107	0.00894474
108	0.00900381
109	0.0091198
110	0.00924484
111	0.00926238
112	0.00923739
113	0.00909968
114	0.00903379
115	0.00892433
116	0.00882968
117	0.00876874
118	0.00870385
119	0.00863011
120	0.00858018
121	0.00858576
122	0.00856174
123	0.00857473
124	0.00856015
125	0.00847427
126	0.0083829
127	0.00830097
128	0.00824295
129	0.0081796
130	0.00813738
131	0.00803505
132	0.00795967
133	0.00789011
134	0.00786984
135	0.00784477
136	0.00788359
137	0.00789295
138	0.00788015
139	0.00790384
140	0.00790493
141	0.00784271
142	0.0078261
143	0.00781659
144	0.00782135
145	0.00780361
146	0.00782352
147	0.00781893
148	0.00780436
149	0.007813
150	0.00777019
151	0.00770377
152	0.00758013
153	0.00747069
154	0.00739602
155	0.00737563
156	0.00739126
157	0.00737133
